index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369
191,48,49,49,50,56,52,54,53,52,54,30,54,54,50,51,48,56,51,52,49,43,49,35,49,56,56,52,55,50,42,55,53,51,59,55,54,53,26,55,52,53,55,54,55,50,55,50,46,55,51,45,49,54,47,52,26,54,48,50,53,54,51,50,59,49,49,55,55,54,53,54,55,55,55,54,51,49,51,58,53,53,48,55,49,52,56,42,52,48,53,53,48,50,29,54,55,56,52,27,53,53,54,51,44,49,51,46,49,52,54,49,54,50,55,52,52,55,49,56,48,49,50,52,50,32,49,51,50,50,53,48,40,48,52,50,49,51,49,56,49,53,49,49,49,34,58,50,48,48,48,49,52,56,52,47,55,56,52,51,54,50,49,53,49,53,53,29,51,51,23,54,55,49,56,53,52,53,55,54,55,54,50,50,53,55,52,56,49,21,50,57,-10,52,47,52,23,49,56,55,53,50,57,54,52,48,23,48,58,50,51,49,52,54,50,52,53,54,54,53,56,44,53,57,56,25,60,49,26,49,48,88,48,48,50,47,47,49,50,50,53,44,22,23,66,44,49,53,53,55,50,52,59,28,45,24,54,52,58,56,54,52,55,50,59,23,52,43,48,57,54,48,53,56,46,48,53,25,51,52,58,55,54,41,58,52,49,20,54,55,48,25,51,55,82,48,55,22,57,56,45,85,57,72,22,57,53,55,57,52,56,40,55,47,56,42,70,52,20,60,59,58,47,53,56,54,33,55,45,61,49,56,56,53,57,47,73,50,27,42,58,56,58,52,75,56,79,71,75,62,58,50,58,55,51,69,55,84,23,23,43,69,67,48,43,66,54,63,73,83,73
192,48,47,51,51,50,42,51,51,50,48,48,51,50,53,52,49,50,51,53,46,52,42,39,50,54,50,49,56,54,49,53,52,47,54,53,54,55,43,52,52,50,54,52,51,52,54,51,50,51,48,53,50,53,48,51,48,47,50,50,54,50,51,48,54,48,44,52,56,53,51,51,52,46,52,55,50,52,49,53,53,51,52,54,49,49,53,23,50,44,32,46,49,49,50,47,52,53,50,49,54,52,51,54,52,50,51,51,50,49,52,56,52,52,56,51,54,52,50,56,51,51,49,54,46,47,49,49,48,58,49,49,49,55,50,51,50,54,46,53,56,52,49,50,48,48,55,53,47,48,53,46,48,52,48,50,49,53,53,38,50,49,26,48,52,55,52,55,49,50,50,50,54,52,53,50,51,54,52,53,55,55,53,51,48,51,51,53,50,54,51,53,50,-10,53,46,19,48,49,52,51,53,49,52,41,49,52,53,53,28,53,49,51,53,55,51,54,53,50,52,51,47,53,52,51,50,54,51,52,55,50,94,49,54,52,51,53,52,52,52,50,50,50,19,53,46,53,44,48,51,52,47,49,51,46,53,50,53,52,54,53,51,53,50,54,19,51,54,52,51,51,48,20,51,50,53,48,19,48,52,55,73,51,55,56,49,53,46,50,54,54,53,21,52,79,49,53,20,54,53,41,87,54,73,21,54,45,56,50,48,57,53,46,23,65,58,65,53,45,57,58,55,64,45,53,56,51,49,51,58,48,52,53,47,54,71,68,46,53,59,55,53,55,62,72,59,77,66,48,73,58,52,55,52,52,64,52,80,20,48,44,68,64,45,48,63,63,44,74,79,70
193,54,53,55,53,35,27,29,54,53,28,55,56,32,28,28,53,28,27,55,51,54,28,28,56,59,53,55,31,28,26,33,56,54,66,37,53,47,55,53,27,40,65,32,30,56,34,41,55,32,27,47,27,57,25,28,24,55,53,28,57,63,55,56,58,30,29,59,35,59,49,55,55,32,39,39,56,33,55,66,53,28,34,61,30,29,55,55,56,28,54,29,35,54,47,59,62,40,60,57,29,33,31,30,51,53,27,43,58,56,60,31,58,31,32,54,35,57,34,36,31,50,53,49,53,52,36,30,30,42,57,53,49,45,59,59,37,57,33,39,30,28,27,38,26,59,58,30,30,53,59,55,59,60,57,45,60,61,28,27,59,54,49,55,54,29,61,64,49,59,29,62,59,30,33,57,30,63,32,33,62,31,30,58,58,32,51,63,56,32,50,66,50,59,-10,54,32,44,46,31,56,56,59,53,59,46,31,51,65,54,54,56,59,61,58,55,57,39,59,53,59,58,53,55,60,29,62,54,50,60,52,71,54,59,52,59,43,57,57,45,60,27,32,31,59,52,32,61,51,60,47,32,56,27,30,28,56,60,61,63,61,61,53,60,61,31,59,52,55,54,56,30,49,52,50,49,30,28,59,51,70,59,59,53,60,57,55,49,56,47,54,51,53,65,78,32,64,34,50,62,31,73,64,67,29,50,53,50,56,51,58,56,56,51,53,50,38,55,56,60,64,53,59,52,58,56,50,53,51,68,31,52,59,51,35,58,63,55,62,35,63,59,54,54,75,57,69,64,58,77,58,53,54,62,52,53,54,80,30,32,51,73,74,31,30,66,45,52,75,74,57
194,47,50,56,29,47,48,48,53,54,55,50,56,53,52,51,50,53,50,52,48,33,47,37,52,57,52,53,53,51,50,48,51,53,58,51,52,55,49,48,53,27,56,50,55,49,52,33,49,53,47,52,51,58,49,49,53,33,46,44,51,58,58,49,58,50,50,29,51,56,50,51,49,52,51,55,56,51,46,57,36,32,46,56,50,48,57,55,51,49,44,45,46,52,50,53,57,53,54,54,52,49,50,53,55,56,48,48,50,53,55,53,55,27,56,50,51,58,52,52,48,51,49,57,51,44,48,50,51,49,55,49,51,51,24,54,52,51,47,52,53,52,52,52,50,50,57,51,54,49,49,50,52,55,46,48,55,52,52,50,53,49,46,50,52,52,21,58,49,54,54,58,48,54,51,54,47,54,49,48,53,55,49,31,54,52,50,49,30,53,40,59,51,47,49,-10,43,24,51,53,51,50,50,53,52,28,22,56,57,45,48,53,49,59,55,48,51,54,53,53,53,50,47,50,54,46,55,50,48,47,23,78,45,58,51,54,52,55,52,51,55,52,23,22,56,47,50,55,48,55,53,23,58,21,23,46,27,50,56,59,58,56,57,37,54,23,57,51,49,55,55,51,51,53,52,47,48,23,48,53,60,53,57,51,61,54,52,45,53,47,50,44,27,58,83,53,58,25,51,57,45,71,59,65,27,53,51,26,51,58,51,58,53,47,25,46,69,52,55,56,54,52,51,51,29,60,50,23,56,63,46,22,49,27,56,74,72,49,54,50,59,58,53,57,64,60,75,68,76,77,45,49,50,54,52,53,57,54,25,50,40,51,68,48,46,68,52,50,47,54,49
195,54,28,31,33,39,32,31,35,31,31,31,31,40,33,32,29,55,32,57,28,32,31,25,32,59,35,51,37,34,31,34,33,28,58,34,34,42,32,33,33,31,66,58,33,32,40,32,31,45,30,33,32,60,30,32,29,32,54,31,34,30,31,30,57,32,35,33,36,56,32,32,32,38,34,35,31,34,30,59,57,55,32,62,32,31,57,30,30,30,29,34,30,32,30,35,66,41,56,29,34,33,32,36,55,30,32,32,30,54,33,40,38,33,40,33,36,59,38,36,32,33,30,40,27,30,34,32,35,39,29,33,31,35,30,34,37,34,34,37,36,33,32,37,29,30,70,35,32,54,59,27,65,69,52,30,68,36,33,31,30,31,28,30,38,35,32,60,30,66,33,30,58,37,36,31,32,62,33,33,39,36,34,31,33,46,32,59,31,52,31,33,30,28,36,52,-10,45,49,33,52,51,58,57,66,51,39,54,73,54,54,53,65,68,59,58,57,54,52,51,61,66,56,59,61,37,59,59,48,62,51,74,55,56,47,61,51,47,53,56,51,41,34,38,69,49,46,51,57,62,59,42,61,40,36,45,53,56,69,62,60,58,57,62,58,40,66,42,53,59,59,42,43,35,47,51,47,37,52,54,69,70,44,45,57,55,55,47,54,52,49,49,49,57,70,44,62,34,34,58,27,74,61,72,36,51,51,52,53,52,53,56,53,48,54,46,55,55,51,41,43,42,59,33,61,59,50,36,55,55,30,47,56,48,58,57,60,47,58,54,54,73,55,52,77,58,58,59,72,58,42,47,55,56,50,58,58,62,39,28,48,57,53,45,48,70,55,47,59,59,58
196,53,51,56,53,29,53,33,57,54,36,53,52,54,27,29,50,58,55,56,52,63,38,31,54,63,27,54,56,54,49,56,55,57,63,40,52,55,58,55,54,41,63,55,52,54,55,43,39,28,30,51,26,61,52,50,51,55,49,51,27,63,54,52,63,49,54,31,59,39,48,54,56,57,45,30,54,31,30,56,54,29,32,39,34,42,61,57,55,34,27,28,41,55,50,58,36,50,55,56,27,32,56,57,34,52,27,43,33,53,59,28,60,32,56,55,53,57,54,55,32,26,25,53,51,53,31,33,28,51,54,31,52,52,55,55,29,56,54,46,54,27,54,29,52,55,60,28,29,56,53,53,57,57,55,41,39,27,52,52,57,52,27,54,27,27,52,58,49,58,54,63,58,54,29,60,37,61,57,55,56,58,51,55,61,56,49,35,30,53,30,64,53,54,45,30,43,-10,51,28,55,54,56,28,57,53,28,55,62,51,53,50,56,61,54,53,56,55,58,54,56,54,52,53,58,27,62,55,26,36,49,77,52,56,51,57,54,54,55,56,58,33,30,28,65,54,53,60,55,59,56,28,57,26,32,27,56,54,60,63,61,60,61,55,60,28,59,54,52,52,56,28,27,28,28,54,28,27,56,60,65,72,61,61,59,53,57,25,53,57,52,52,56,62,72,28,62,30,53,59,28,74,62,40,29,59,50,56,58,55,57,61,60,51,55,54,60,53,57,61,54,55,72,50,59,55,51,53,57,66,28,51,59,52,55,56,57,52,58,59,60,53,52,57,39,58,71,57,55,65,57,52,53,60,59,48,50,82,28,28,52,75,60,28,32,71,53,55,76,75,57
197,45,49,52,55,28,50,54,54,53,51,49,51,50,54,51,53,54,50,53,48,54,53,33,51,61,50,47,54,52,52,52,52,48,62,47,52,56,50,29,50,49,63,49,55,50,28,46,51,27,50,52,52,56,52,51,51,57,53,53,24,63,51,51,62,48,52,56,57,57,51,51,52,26,29,31,52,46,51,62,49,48,44,60,51,51,51,54,52,50,51,24,38,55,49,59,63,48,56,54,56,56,56,48,47,52,53,47,53,47,56,54,54,49,54,52,50,52,50,54,51,53,49,52,48,52,52,51,56,43,52,29,49,44,55,55,30,53,26,39,51,52,52,48,21,51,54,51,51,51,56,50,53,31,46,48,55,56,52,50,54,49,48,49,54,24,57,59,48,54,54,62,54,54,31,57,47,61,32,52,57,55,48,56,54,27,46,25,51,57,48,62,55,50,42,52,41,46,-10,27,52,51,51,49,54,50,28,42,61,51,53,50,55,56,51,51,53,55,54,46,55,55,48,51,55,24,55,51,50,54,47,68,52,54,32,55,31,53,53,35,55,24,31,27,58,50,32,56,48,55,48,28,49,22,27,52,56,55,56,61,50,55,57,53,51,27,54,48,56,55,47,52,23,52,29,53,46,23,54,49,62,69,59,49,59,52,52,47,56,57,44,47,51,60,87,30,59,27,50,56,27,71,61,53,24,59,50,46,55,49,58,50,52,51,52,51,54,53,56,56,54,28,73,47,73,55,55,53,56,53,27,51,57,51,55,55,57,22,57,42,59,61,49,55,69,52,65,75,55,80,55,47,51,48,31,57,53,87,48,27,46,56,75,27,26,74,49,24,80,83,52
198,51,23,56,54,32,50,54,29,26,53,27,53,33,52,53,53,58,27,52,51,55,26,33,52,59,51,54,54,52,27,55,56,54,64,29,52,35,52,28,28,46,59,57,52,51,33,47,52,34,52,29,50,59,50,51,54,52,49,26,29,59,56,52,56,27,30,51,56,57,27,51,54,31,30,30,54,52,55,73,53,53,44,58,27,26,53,52,54,26,53,29,35,53,26,53,63,33,51,57,29,51,54,60,52,56,27,43,57,56,58,34,53,54,32,53,55,54,33,30,52,53,25,37,53,57,53,27,52,37,54,53,52,30,59,58,31,59,51,33,31,28,53,31,50,59,65,51,52,52,60,53,57,61,53,25,61,54,50,26,59,26,23,25,33,30,58,64,25,60,59,59,66,32,32,60,52,60,29,62,61,30,29,55,60,35,27,55,57,60,53,62,57,57,30,57,28,26,30,-10,47,59,58,52,57,46,34,51,73,54,57,58,60,60,60,57,63,59,60,58,59,61,58,58,60,31,59,55,50,59,52,78,57,68,53,60,53,44,57,59,58,49,29,38,60,58,50,58,57,60,57,46,63,46,27,51,58,64,62,64,55,58,55,64,64,39,58,51,51,56,57,29,48,34,50,47,52,29,58,60,65,66,57,62,63,53,50,50,49,55,50,53,53,63,68,48,63,30,53,63,40,74,65,66,27,50,54,55,58,56,57,66,55,49,58,56,61,58,55,48,58,48,60,44,69,57,52,32,63,69,37,50,69,51,60,62,56,52,58,60,62,68,54,53,66,64,70,73,61,60,58,53,50,66,45,58,55,70,47,40,49,71,73,34,49,65,53,52,71,80,57
199,49,46,55,52,50,52,52,51,55,56,50,54,51,53,49,49,50,51,50,49,60,48,36,19,56,53,50,51,47,50,49,39,50,58,52,51,55,53,52,49,42,59,48,35,53,50,42,47,52,47,50,51,58,50,52,51,46,50,53,47,59,55,51,58,48,53,45,51,55,48,51,57,53,49,50,53,49,48,58,47,53,42,56,48,48,56,53,49,47,48,52,43,51,48,57,53,51,52,48,52,50,52,51,52,50,52,38,51,53,32,52,54,53,53,34,54,55,50,54,48,51,51,55,46,49,49,48,54,50,49,48,50,47,50,51,50,50,51,50,52,51,52,50,48,52,56,51,29,48,30,49,52,28,48,41,52,59,47,49,50,48,46,19,52,52,54,55,47,51,55,58,51,52,50,53,48,56,52,49,55,54,51,50,56,51,48,55,48,57,47,34,49,50,49,49,42,47,49,41,-10,53,57,31,53,48,24,49,57,51,49,52,52,56,54,30,49,50,51,52,52,54,49,48,51,50,55,48,50,59,47,85,53,58,29,51,50,53,51,49,50,41,28,23,57,51,50,52,48,52,49,51,56,19,24,20,55,55,53,56,56,53,54,57,55,23,74,51,36,39,33,30,42,55,53,54,31,20,55,53,57,66,54,56,58,50,55,41,43,49,51,55,56,55,83,54,55,22,56,53,23,88,55,75,49,44,55,58,44,44,57,53,56,53,66,59,68,58,51,57,58,42,65,55,53,57,48,53,52,58,52,49,53,56,55,74,41,50,54,56,55,54,56,71,73,60,75,35,76,76,58,55,55,48,27,68,53,69,21,52,43,69,64,49,43,64,67,47,66,77,74
200,44,46,50,29,52,47,54,52,54,54,50,55,50,49,48,49,55,48,53,49,61,48,36,48,57,53,49,53,49,50,46,55,50,60,45,28,55,51,50,52,44,56,55,54,49,51,41,54,53,53,41,48,59,49,47,49,27,52,50,48,52,51,50,60,54,49,54,54,56,54,53,51,53,51,54,51,48,49,59,55,53,43,57,48,53,58,52,51,48,53,51,48,27,48,55,53,44,58,51,53,52,57,51,55,49,50,48,53,49,57,48,52,49,53,54,52,60,53,53,48,49,49,51,45,48,48,51,49,50,46,48,48,51,52,49,48,30,49,53,49,52,49,48,51,53,52,48,47,43,47,47,53,57,48,52,57,57,51,51,55,50,50,47,48,54,52,60,52,56,52,59,50,49,54,55,50,54,51,53,55,32,39,49,52,53,52,54,54,48,50,52,48,53,51,50,42,48,50,55,55,-10,53,57,51,50,50,49,59,47,47,48,50,60,37,50,55,56,55,54,54,59,52,55,56,25,55,54,51,59,53,66,50,53,23,51,53,25,49,56,56,21,23,24,46,49,48,59,50,57,50,52,55,47,23,26,32,54,58,58,53,60,59,50,51,25,45,26,47,57,49,52,26,50,50,49,48,25,41,51,55,76,43,51,55,20,54,20,53,54,51,51,55,61,84,48,61,29,26,56,25,68,64,53,28,57,52,33,53,56,55,53,50,42,29,31,52,56,51,59,61,26,49,27,56,54,47,25,54,55,26,53,63,29,52,76,74,24,56,55,60,57,56,53,54,54,75,72,75,79,51,27,54,62,53,70,62,85,30,26,54,58,54,48,48,51,26,50,76,79,56
201,45,50,52,47,50,50,47,53,50,47,47,52,48,47,52,53,52,46,54,46,25,46,41,49,52,48,43,57,52,46,49,55,46,54,49,48,52,48,52,47,24,54,50,55,47,47,30,52,50,46,45,49,54,45,47,45,49,45,47,54,54,53,45,54,47,48,24,53,54,48,47,47,44,45,51,54,49,48,53,28,25,46,54,47,47,53,51,53,46,48,50,42,51,45,55,54,50,53,53,48,49,55,54,49,54,46,48,53,45,54,49,52,56,57,54,48,54,49,51,51,47,46,51,43,53,49,50,49,48,49,49,48,48,53,55,49,49,54,53,48,47,54,50,49,47,55,48,47,48,54,46,48,54,47,44,53,48,47,46,54,42,44,44,51,51,56,55,45,53,54,54,52,52,53,51,53,54,55,48,50,56,48,31,52,50,48,53,46,46,44,57,52,47,51,47,46,46,46,50,55,49,-10,54,48,25,47,52,53,47,46,47,47,54,48,49,53,46,53,51,55,49,48,52,54,48,53,48,47,48,52,92,45,54,50,49,55,51,48,51,53,48,49,18,66,45,49,54,46,51,46,19,48,47,46,47,52,52,77,58,54,54,64,45,49,18,52,48,54,56,45,18,20,50,51,56,42,47,52,47,69,76,68,47,57,53,50,51,54,55,48,47,51,75,78,48,57,47,55,53,41,86,60,72,22,65,48,49,52,51,52,48,50,48,50,48,65,53,64,63,65,55,72,51,27,53,47,52,71,50,47,51,36,47,64,70,50,20,69,54,69,73,68,62,76,53,81,61,72,73,60,48,66,69,64,64,69,50,46,47,62,54,72,44,47,73,52,61,33,34,26
202,51,47,49,48,48,51,47,49,51,47,53,48,49,48,48,47,53,49,49,48,48,46,34,50,58,50,52,52,51,21,49,32,48,61,47,51,49,49,27,47,44,51,54,31,46,49,47,51,50,46,22,49,51,46,21,52,53,52,53,22,61,57,50,61,25,48,53,53,52,46,47,54,57,30,53,55,49,51,60,52,52,39,55,48,48,58,55,55,50,50,49,44,51,46,49,53,24,54,52,50,55,54,57,24,55,48,32,53,50,35,48,48,51,57,33,56,57,48,53,49,49,48,49,51,55,54,50,51,49,52,54,49,50,55,59,50,59,56,27,48,49,55,49,46,55,59,51,30,51,41,52,51,29,54,46,54,50,48,48,53,47,46,52,48,50,55,57,21,53,57,61,56,50,52,58,50,58,54,55,57,59,50,52,59,56,24,57,53,55,49,35,53,52,48,53,48,22,48,48,32,57,58,-10,52,48,26,55,60,54,56,55,56,54,50,37,56,55,53,54,57,55,53,54,53,47,57,50,49,59,53,90,54,61,47,53,49,50,57,55,44,46,28,25,58,58,50,54,54,54,54,48,59,47,25,49,50,57,55,56,54,53,56,58,57,25,52,51,29,39,36,41,49,50,48,46,23,22,58,54,59,59,56,56,57,53,57,47,54,55,51,51,58,57,78,48,57,24,50,56,25,80,59,55,22,67,67,60,58,48,61,68,72,50,72,65,72,57,48,70,65,49,74,48,73,51,57,50,69,72,48,51,74,49,71,69,30,52,54,50,54,68,64,62,62,67,73,41,75,73,67,48,53,72,51,53,54,86,49,49,47,68,76,48,46,71,69,53,73,77,75
203,45,45,49,48,52,50,46,46,51,51,43,49,45,49,49,50,51,48,49,46,52,44,45,48,51,45,46,53,49,49,52,52,46,51,52,52,62,53,51,51,49,51,51,52,49,52,48,49,52,48,50,48,49,43,47,47,50,49,49,52,51,51,47,51,50,49,47,55,50,50,49,50,53,50,51,51,48,48,50,50,49,50,52,48,50,50,48,39,48,48,52,55,50,48,46,52,52,50,48,52,51,50,53,50,49,42,50,50,45,49,48,55,53,52,49,53,51,51,53,48,49,48,51,44,43,48,44,47,63,48,44,48,52,51,47,48,52,49,50,49,47,44,48,48,51,52,49,47,43,47,47,45,54,47,48,45,52,51,49,51,49,33,51,48,53,53,52,48,50,47,51,51,49,56,51,50,51,50,52,52,53,49,49,48,51,50,50,49,48,49,55,48,40,52,50,55,48,50,51,52,49,49,49,-10,49,59,50,50,47,48,44,50,49,49,49,50,52,50,50,46,50,50,52,51,51,52,50,51,51,49,93,49,51,50,51,51,48,47,50,48,49,52,15,48,46,48,21,44,50,51,44,51,48,43,51,51,49,74,66,49,49,61,50,53,15,47,49,47,67,63,45,51,48,49,49,49,45,39,49,63,71,65,52,53,46,52,20,49,50,51,50,61,70,76,47,49,37,51,53,38,83,51,69,17,64,46,60,45,48,69,65,69,18,63,65,62,62,61,60,62,52,70,45,66,52,59,45,69,73,44,51,64,55,61,67,65,55,66,55,69,69,65,58,73,62,79,63,64,70,57,51,64,60,61,61,66,76,47,46,58,64,69,41,48,70,59,59,70,81,66
204,49,49,53,31,51,26,30,52,25,49,54,54,27,52,55,53,51,52,55,50,58,52,33,50,57,51,51,56,51,49,54,55,50,62,51,56,51,56,51,51,24,60,55,59,54,27,34,54,56,30,50,51,62,53,28,24,58,51,36,54,62,32,32,62,53,27,51,28,54,50,54,55,56,52,58,34,51,36,34,33,34,46,60,50,53,59,31,32,44,30,52,47,32,51,58,63,52,58,56,54,53,57,52,54,53,49,46,54,54,59,55,56,57,58,55,28,59,47,28,53,50,53,56,25,53,55,27,29,51,29,53,25,49,58,56,27,53,55,52,28,53,51,28,29,54,58,55,53,53,54,52,56,59,55,48,59,56,52,40,58,34,29,33,51,58,55,58,50,58,57,62,33,54,55,31,53,34,56,55,28,58,29,32,57,53,50,59,54,54,35,62,52,55,47,33,47,52,54,47,54,56,33,53,56,-10,26,57,61,53,54,55,54,61,53,53,56,54,58,54,57,52,56,55,59,27,45,52,26,52,52,71,53,54,51,58,57,54,56,56,58,27,27,26,59,49,54,53,50,59,55,27,58,26,27,28,53,56,60,62,55,57,53,53,62,27,61,49,50,53,59,26,28,54,55,49,26,27,51,51,64,57,56,59,57,52,49,26,54,51,51,53,52,61,78,26,61,28,51,58,27,74,68,75,31,49,54,53,53,55,54,72,55,50,56,57,59,57,53,60,59,55,54,52,46,61,49,52,56,67,27,26,52,52,55,54,58,51,57,56,54,81,60,50,75,56,78,69,53,58,56,54,52,56,54,55,67,72,50,27,51,59,78,26,49,54,54,54,53,56,59
205,25,51,54,56,34,52,53,31,53,52,54,54,33,30,55,27,60,53,54,25,57,29,31,29,54,55,60,32,30,28,55,58,54,66,31,30,36,54,55,53,38,60,55,32,54,35,29,54,34,27,30,30,60,28,29,52,55,54,56,54,68,57,27,58,30,31,54,32,53,30,53,55,32,34,57,54,31,28,62,55,53,37,59,30,29,55,55,56,29,53,31,25,29,28,55,64,34,54,56,56,31,31,31,54,54,29,38,28,52,56,34,55,30,33,55,32,56,36,33,30,54,52,38,54,53,32,30,31,26,54,31,28,31,54,65,34,59,31,37,32,54,29,33,53,28,65,31,32,54,57,51,67,32,52,28,62,56,30,28,61,28,26,52,33,54,29,58,27,61,51,68,61,32,37,55,29,62,59,31,33,65,30,50,63,35,30,59,57,50,28,65,28,60,33,29,37,29,34,37,32,57,57,33,68,28,-10,44,73,52,57,50,53,73,62,56,65,60,61,54,62,57,55,56,57,41,62,54,52,65,52,81,53,66,46,62,45,57,59,56,68,44,32,39,63,60,47,60,57,62,58,30,66,46,30,48,56,65,60,61,60,65,55,66,65,38,74,54,53,55,57,47,47,48,30,49,48,30,60,61,74,67,70,54,60,54,64,49,54,55,51,51,56,65,67,31,71,39,44,67,37,77,73,69,44,56,53,54,54,54,64,56,62,53,52,57,60,57,48,59,56,50,58,47,58,57,55,49,57,64,44,51,57,53,54,53,63,49,55,53,65,71,57,54,68,56,72,66,53,60,57,55,54,68,52,55,60,60,47,47,48,60,78,26,50,60,57,47,68,72,56
206,43,47,57,50,49,50,52,50,53,58,50,53,52,46,53,48,61,51,55,49,48,49,36,49,58,46,51,55,50,48,52,50,49,61,50,51,50,50,53,50,46,61,46,54,50,49,46,49,52,48,51,49,53,48,49,49,51,47,21,53,61,56,51,61,47,48,52,53,54,47,49,50,51,24,52,55,51,52,60,54,53,45,57,50,51,58,56,55,48,54,52,36,53,49,57,51,50,54,50,50,51,54,51,52,50,51,46,48,49,54,52,52,47,52,50,53,57,52,53,52,50,49,44,48,49,51,52,55,40,51,53,50,46,52,52,27,53,53,43,48,47,50,52,45,52,52,52,50,49,54,49,51,59,44,49,54,54,51,50,56,51,48,51,51,51,55,62,49,56,52,61,52,49,30,54,50,58,28,54,56,51,48,51,51,50,50,57,52,26,46,59,45,52,45,55,44,48,39,46,50,48,55,53,51,51,37,-10,60,50,50,54,48,54,51,50,53,52,56,39,53,55,46,55,61,22,56,52,51,52,52,65,49,52,29,49,28,23,51,47,52,21,28,25,55,49,29,53,50,54,51,27,47,49,24,21,51,53,79,58,48,53,71,50,53,25,51,46,53,66,54,28,47,25,28,56,46,46,57,54,60,74,56,56,53,50,56,42,53,55,53,52,49,57,85,30,56,24,52,55,25,68,57,52,21,56,55,56,55,50,58,55,49,52,57,50,57,51,53,59,52,57,66,47,55,57,45,46,54,60,25,52,55,49,56,54,61,53,55,53,57,56,57,55,74,49,76,72,53,77,49,54,51,46,28,55,54,73,22,25,46,68,66,26,50,51,25,22,75,78,70
207,43,44,47,48,53,49,47,50,47,44,48,47,53,49,48,33,46,47,47,44,48,47,42,48,47,50,43,51,50,47,49,50,44,46,50,49,57,48,49,49,47,47,49,50,48,53,47,47,54,31,50,49,47,47,48,45,48,45,47,50,47,47,45,46,48,50,48,51,47,48,37,48,52,51,51,47,50,45,46,48,47,45,47,48,47,47,46,46,47,45,50,57,48,47,50,47,53,46,46,50,49,49,50,48,47,48,48,46,43,50,54,52,42,52,50,51,46,54,51,48,49,46,57,43,46,50,48,50,57,45,49,47,50,46,49,52,50,50,54,51,49,49,52,45,47,49,50,49,43,51,44,57,50,45,32,47,51,49,47,46,47,38,46,53,50,49,48,42,45,49,46,47,52,54,47,48,47,50,49,52,50,49,47,48,55,48,47,44,49,47,50,47,45,51,47,55,47,51,59,50,50,47,51,43,46,57,52,-10,45,48,49,46,50,50,49,47,50,46,51,50,17,48,47,47,52,48,48,49,47,47,90,46,46,50,46,54,52,49,51,46,46,50,11,69,57,46,64,55,69,56,39,63,43,38,48,58,61,70,62,68,66,57,62,65,28,66,50,55,63,58,40,47,43,44,55,46,41,62,65,70,69,60,55,70,62,65,47,57,20,54,50,60,67,67,33,62,35,48,64,33,79,66,66,36,60,53,55,64,58,65,56,65,51,59,58,58,57,36,55,58,48,65,46,39,62,54,45,66,69,40,38,60,41,56,63,61,50,56,51,65,66,61,65,69,59,74,59,64,61,53,47,60,64,57,56,61,71,44,42,55,64,65,37,46,65,55,54,66,79,62
